feature,weight
BsmtFinType2_BLQ,0.10656118
BsmtFinType2_GLQ,5.9094076e-05
BsmtFinType2_LwQ,0.104885414
BsmtFinType2_NotApplicable,0.13022517
BsmtFinType2_Rec,0.007817255
BsmtFinType2_Unf,0.049229056
Heating_Floor,0.015493689
Heating_GasA,0.09108063
Heating_GasW,0.020113995
Heating_Grav,0.07203179
Heating_OthW,0.08548365
Heating_Wall,0.091625966
HeatingQC_Ex,0.11080357
HeatingQC_Fa,0.04840495
HeatingQC_Gd,0.054715775
HeatingQC_Po,0.012653495
HeatingQC_TA,0.1225269
CentralAir_N,0.029701587
CentralAir_Y,0.100760356
Electrical_FuseA,0.06831135
Electrical_FuseF,0.06504379
Electrical_FuseP,0.017960008
Electrical_Mix,0.026297847
Electrical_NotApplicable,0.049300466
Electrical_SBrkr,0.12339639
KitchenQual_Ex,0.02368328
KitchenQual_Fa,0.110928185
KitchenQual_Gd,0.10400381
KitchenQual_Po,0.06613581
KitchenQual_TA,0.10372593
Functional_Maj1,0.07603869
Functional_Maj2,0.10346186
Functional_Min1,0.027247362
Functional_Min2,0.076825485
Functional_Mod,0.008359934
Functional_Sal,0.04515457
Functional_Sev,0.07730684
Functional_Typ,0.12776981
FireplaceQu_Ex,0.022790523
FireplaceQu_Fa,0.07546115
FireplaceQu_Gd,0.09262496
FireplaceQu_NotApplicable,0.07789016
FireplaceQu_Po,0.04318558
FireplaceQu_TA,0.080773346
GarageType_2Types,0.03366251
GarageType_Attchd,0.029028915
GarageType_Basment,0.0067173573
GarageType_BuiltIn,0.06865158
GarageType_CarPort,0.13921902
GarageType_Detchd,0.008463087
GarageType_NotApplicable,0.18994254
GarageFinish_Fin,0.09718098
GarageFinish_NotApplicable,0.07102366
GarageFinish_RFn,0.0040820916
GarageFinish_Unf,0.091776304
GarageQual_Ex,0.03140765
GarageQual_Fa,0.043491345
GarageQual_Gd,0.10281529
GarageQual_NotApplicable,0.008353244
GarageQual_Po,0.105439454
GarageQual_TA,0.028901825
GarageCond_Ex,0.10016187
GarageCond_Fa,0.06430378
GarageCond_Gd,0.02673355
GarageCond_NotApplicable,0.10019031
GarageCond_Po,0.06012384
GarageCond_TA,0.04730368
PavedDrive_N,0.0759174
PavedDrive_P,0.08037413
PavedDrive_Y,0.10041867
PoolQC_Ex,0.021086551
PoolQC_Fa,0.12814026
PoolQC_Gd,0.08183575
PoolQC_NotApplicable,0.10382852
PoolQC_TA,2.2464872e-07
Fence_GdPrv,0.05895062
Fence_GdWo,0.09351632
Fence_MnPrv,0.056681156
Fence_MnWw,0.12112856
Fence_NotApplicable,0.03447283
SaleType_COD,0.078950815
SaleType_CWD,0.11213559
SaleType_Con,0.10950717
SaleType_ConLD,0.08707043
SaleType_ConLI,0.06719707
SaleType_ConLw,0.05328389
SaleType_New,0.13370952
SaleType_Oth,0.080830835
SaleType_VWD,0.017664276
SaleType_WD ,0.071635656
SaleCondition_Abnorml,0.068539806
SaleCondition_AdjLand,0.026994044
SaleCondition_Alloca,0.06955401
SaleCondition_Family,0.11991505
SaleCondition_Normal,0.08178177
SaleCondition_Partial,0.084466
