feature,weight
gene_111,2.5782176e-05
gene_112,2.5370835e-05
gene_113,7.51048e-05
gene_114,0.00019169119
gene_115,4.584989e-05
gene_116,2.5684218e-05
gene_117,4.9562914e-05
gene_118,1.3921511e-05
gene_119,0.004083393
gene_120,0.00015169347
gene_121,4.663696e-06
gene_122,1.9497435e-05
gene_123,0.00014744897
gene_124,2.051063e-05
gene_125,5.760139e-05
gene_126,0.00015911346
gene_127,0.00078288576
gene_128,3.2959684e-05
gene_129,1.608692e-05
gene_130,1.2921879e-05
gene_131,4.149843e-05
gene_132,4.5625253e-05
gene_133,9.445419e-05
gene_134,9.843778e-05
gene_135,3.59315e-05
gene_136,5.4282755e-05
gene_137,6.0748942e-05
gene_138,8.601487e-05
gene_139,4.9705406e-05
gene_140,7.534433e-05
gene_141,0.00012414744
gene_142,0.027579198
gene_143,0.00011461755
gene_144,0.00018824046
gene_145,4.7970076e-05
gene_146,0.000112608715
gene_147,6.718996e-05
gene_148,6.196872e-05
gene_149,0.00016002108
gene_150,7.2419745e-05
gene_151,2.8146285e-05
gene_152,2.867504e-05
gene_153,0.00021229839
gene_154,5.4241274e-05
gene_155,2.5648798e-05
gene_156,0.00015660169
gene_157,9.6890915e-05
gene_158,1.4585517e-05
gene_159,2.8137843e-05
gene_160,4.0665604e-05
gene_161,0.0002125889
gene_162,6.235556e-05
gene_163,6.6984474e-05
gene_164,0.00027543117
gene_165,0.0010470334
gene_166,6.2808154e-05
gene_167,3.639314e-05
gene_168,2.3903449e-05
gene_169,2.0906777e-05
gene_170,0.00012086819
gene_171,1.2686383e-05
gene_172,1.0570642e-05
gene_173,1.8612569e-05
gene_174,3.6024954e-05
gene_175,0.000107684
gene_176,0.00010501919
gene_177,4.0208564e-05
gene_178,5.590194e-05
gene_179,5.564858e-06
gene_180,2.1598773e-05
gene_181,2.56661e-05
gene_182,0.00016586282
gene_183,0.00018518872
gene_184,1.2261153e-05
gene_185,4.554638e-05
gene_186,3.0768362e-05
gene_187,8.2329534e-05
gene_188,8.674558e-05
gene_189,0.00021281774
gene_190,5.5655277e-05
gene_191,8.378043e-05
gene_192,6.1390136e-05
gene_193,0.00010171059
gene_194,1.1032193e-05
gene_195,2.8629867e-05
gene_196,3.755629e-05
gene_197,5.734244e-05
gene_198,3.745925e-05
gene_199,4.35109e-06
gene_200,8.453171e-06
gene_201,1.5218338e-06
gene_202,0.000110524124
gene_203,0.059523076
gene_204,1.47897445e-05
gene_205,1.5527545e-05
gene_206,0.0001057264
gene_207,4.2515e-05
gene_208,2.5402647e-05
gene_209,2.8629718e-05
gene_210,3.9320345e-05
gene_211,1.11310055e-05
gene_212,5.7517515e-05
gene_213,0.00011658889
gene_214,0.0001266019
gene_215,5.765978e-06
gene_216,7.194747e-05
gene_217,0.000112751615
gene_218,3.1111384e-05
gene_219,0.0010191987
gene_220,0.004827795
gene_221,4.4282744e-05
gene_222,5.3081603e-06
gene_223,7.088584e-05
gene_224,0.00013173054
gene_225,6.310609e-05
gene_226,0.00014932449
gene_227,2.8024127e-05
gene_228,4.6332814e-05
gene_229,8.59755e-06
gene_230,7.185497e-05
gene_231,7.084744e-05
gene_232,0.00017139998
gene_233,0.00016703246
gene_234,1.4674927e-05
gene_235,7.0716105e-06
gene_236,2.9819983e-05
gene_237,7.980143e-07
gene_238,1.470994e-05
gene_239,1.8133145e-05
gene_240,5.396139e-05
gene_241,4.54007e-06
gene_242,1.7300747e-05
gene_243,3.6303732e-05
gene_244,0.0001076769
gene_245,6.2849824e-05
gene_246,2.9390198e-05
gene_247,4.1042214e-05
gene_248,8.383382e-05
gene_249,2.1737082e-05
gene_250,6.4168016e-06
gene_251,7.579554e-06
gene_252,0.00014559655
gene_253,0.00016481402
gene_254,1.5120091e-05
gene_255,1.4332076e-05
gene_256,6.2509716e-06
gene_257,2.8181155e-05
gene_258,0.00016085448
gene_259,0.0002618363
gene_260,7.698143e-05
gene_261,0.00014956425
gene_262,4.7118243e-05
gene_263,4.1943393e-05
gene_264,6.168895e-05
gene_265,0.00014862872
gene_266,4.96167e-06
gene_267,4.4519875e-05
gene_268,6.051345e-05
gene_269,0.003343659
gene_270,5.675632e-05
gene_271,1.5442834e-05
gene_272,5.029004e-05
gene_273,1.461889e-05
gene_274,1.2893013e-05
gene_275,7.52138e-05
gene_276,6.768927e-05
gene_277,6.7875924e-05
gene_278,3.1099207e-05
gene_279,4.5129855e-05
gene_280,3.5664238e-05
gene_281,7.642769e-05
gene_282,6.6738558e-06
gene_283,0.00014722774
gene_284,2.1868454e-05
gene_285,0.00011959922
gene_286,6.2946565e-05
gene_287,2.3590792e-05
gene_288,4.3535147e-07
gene_289,3.615695e-05
gene_290,2.1335196e-05
gene_291,5.8347287e-06
gene_292,8.638403e-05
gene_293,3.5013836e-05
gene_294,0.002358586
gene_295,2.8656981e-05
gene_296,2.710005e-06
gene_297,2.082664e-05
gene_298,6.583037e-05
gene_299,8.278359e-05
gene_300,1.5267029e-05
gene_301,4.5989178e-05
gene_302,2.201241e-06
gene_303,3.302973e-05
gene_304,2.1059941e-05
gene_305,0.0059705675
gene_306,8.079052e-06
gene_307,0.00013939658
gene_308,0.00010058592
gene_309,1.251068e-05
gene_310,7.962678e-05
gene_311,8.650484e-05
gene_312,7.6341545e-05
gene_313,8.724605e-05
gene_314,7.521633e-05
gene_315,0.00016331609
gene_316,8.359425e-05
gene_317,6.499086e-05
gene_318,3.3215707e-05
gene_319,1.1658158e-06
gene_320,0.00020988853
gene_321,9.6629155e-05
gene_322,0.014392145
gene_323,0.00014563737
gene_324,6.993773e-05
gene_325,8.1251375e-05
gene_326,5.2187774e-05
gene_327,0.000104700215
gene_328,4.5970322e-05
gene_329,8.2721795e-05
gene_330,0.0002493156
gene_331,2.9437915e-06
gene_332,4.7724094e-05
gene_333,0.023578322
gene_334,5.452499e-06
gene_335,0.00016871955
gene_336,0.0001207946
gene_337,8.554864e-05
gene_338,6.703295e-05
gene_339,4.0083978e-05
gene_340,8.945555e-05
gene_341,1.4217509e-05
gene_342,0.00017680507
gene_343,8.54953e-06
gene_344,0.00015611337
gene_345,2.801386e-05
gene_346,7.695065e-05
gene_347,1.5926029e-05
gene_348,0.00011225564
gene_349,0.00015934958
gene_350,4.1489e-06
gene_351,0.00010739182
gene_352,6.4937594e-05
gene_353,2.1799386e-05
gene_354,9.795624e-05
gene_355,9.545398e-06
gene_356,7.314131e-06
gene_357,1.5089468
gene_358,7.789484e-05
gene_359,4.7777045e-05
gene_360,7.4646974e-05
gene_361,8.7221866e-05
gene_362,9.099695e-05
gene_363,8.565916e-06
gene_364,7.90863e-05
gene_365,1.8022693e-06
gene_366,7.857082e-05
gene_367,0.004427335
gene_368,1.8775034e-05
gene_369,3.5380672e-06
gene_370,0.00015125844
gene_371,3.8489325e-05
gene_372,3.078267e-05
gene_373,0.00039891247
gene_374,8.809693e-07
gene_375,0.05138802
gene_376,3.0343877e-05
gene_377,2.297444e-05
gene_378,0.00017390435
gene_379,3.018984e-05
gene_380,0.00012706358
gene_381,2.9411303e-05
gene_382,1.0102811e-05
gene_383,2.1760852e-05
gene_384,0.035841525
gene_385,2.1730353e-05
gene_386,6.8321206e-05
gene_387,0.0006368777
gene_388,0.02218291
gene_389,0.00013339415
gene_390,0.00011752382
gene_391,5.91438e-05
gene_392,6.375218e-05
gene_393,7.1280956e-05
gene_394,0.00013246569
gene_395,0.00011658942
gene_396,6.3033534e-05
gene_397,3.641036e-05
gene_398,1.9861342e-05
gene_399,0.00024281896
gene_400,5.83207e-05
gene_401,3.058766e-05
gene_402,0.00010675352
gene_403,4.0009e-06
gene_404,1.5847356e-05
gene_405,5.477532e-06
gene_406,7.643535e-06
gene_407,8.805741e-05
gene_408,0.000117837204
gene_409,1.6973965e-05
gene_410,5.515621e-05
gene_411,0.000107689746
gene_412,3.327992e-06
gene_413,7.95904e-05
gene_414,8.624874e-06
gene_415,9.4464325e-05
gene_416,9.189699e-05
gene_417,0.00019549072
gene_418,1.2715282e-06
gene_419,2.5712385e-05
gene_420,7.1888826e-06
gene_421,6.181552e-05
gene_422,3.8736216e-05
gene_423,6.34101e-05
gene_424,1.0774785e-05
gene_425,0.000120548
gene_426,1.2306031e-05
gene_427,0.00022690718
gene_428,0.00012071587
gene_429,0.0010904672
gene_430,2.9631974e-06
gene_431,2.0658284e-05
gene_432,0.00011075179
gene_433,1.7930937e-05
gene_434,2.6201384e-05
gene_435,3.9263105e-05
gene_436,0.00034530874
gene_437,3.0331104e-05
gene_438,2.2520913e-05
gene_439,0.12385115
gene_440,0.030612322
gene_441,8.348031e-05
gene_442,1.8292667e-07
gene_443,0.00011835623
gene_444,7.479051e-05
gene_445,5.3888056e-05
gene_446,2.471597e-05
gene_447,4.9965536e-05
gene_448,4.1359406e-05
gene_449,0.00014402998
gene_450,0.15176682
gene_451,3.2265998e-05
gene_452,1.8037721e-05
gene_453,0.000112622845
gene_454,8.440115e-05
gene_455,3.0221994e-05
gene_456,2.3226608e-05
gene_457,9.108287e-05
gene_458,3.1821713e-05
gene_459,0.000115066636
gene_460,4.1516512e-05
gene_461,2.54184e-05
gene_462,6.954592e-05
gene_463,7.914813e-05
gene_464,2.045299e-06
gene_465,1.0037489e-05
gene_466,1.8304381e-05
gene_467,2.9773451e-05
gene_468,0.00015851848
gene_469,0.008352603
gene_470,4.959634e-05
gene_471,0.00043665012
gene_472,4.445048e-06
gene_473,0.000154068
gene_474,3.9079277e-05
gene_475,1.763904e-05
gene_476,0.00021239929
gene_477,2.780471e-05
gene_478,6.039442e-05
gene_479,0.00019183049
gene_480,9.4230374e-05
gene_481,7.3481984e-05
gene_482,9.7751225e-05
gene_483,2.794989e-05
gene_484,2.9168888e-05
gene_485,0.0022159978
gene_486,2.7630502e-05
gene_487,0.09418132
gene_488,2.2348002e-05
gene_489,0.00021460398
gene_490,0.00016110924
gene_491,0.00017427735
gene_492,6.327737e-05
gene_493,1.7366323e-05
gene_494,2.9906487e-05
gene_495,0.00023934754
gene_496,0.00014013232
gene_497,3.638643e-05
gene_498,6.493498e-05
gene_499,0.00011898657
gene_500,0.00022193258
gene_501,8.8597535e-06
gene_502,4.9863575e-05
gene_503,6.297931e-05
gene_504,7.067369e-05
gene_505,1.4753725e-05
gene_506,7.724071e-05
gene_507,9.078345e-05
gene_508,2.2062313e-05
gene_509,1.8805731e-05
gene_510,0.0003707397
gene_511,9.538469e-06
gene_512,0.00017712954
gene_513,3.1059113e-05
gene_514,0.00094390794
gene_515,7.9607766e-05
gene_516,2.167122e-05
gene_517,2.5190486e-05
gene_518,2.71403e-05
gene_519,0.0008551181
gene_520,7.827193e-05
gene_521,0.000118927026
gene_522,9.868885e-05
gene_523,5.039161e-05
gene_524,4.4961198e-05
gene_525,9.6777956e-05
gene_526,6.225016e-05
gene_527,0.00012998872
gene_528,2.0259467e-06
gene_529,7.446941e-05
gene_530,9.492685e-06
gene_531,7.613499e-05
gene_532,0.00010552209
gene_533,1.9450545e-05
gene_534,1.1083805e-05
gene_535,0.00010803736
gene_536,2.2741066e-05
gene_537,4.313697e-07
gene_538,9.758829e-05
gene_539,0.00016038801
gene_540,8.1156824e-05
gene_541,0.0006702052
gene_542,0.0002027817
gene_543,0.0002996165
gene_544,0.00020676063
gene_545,7.1090963e-06
gene_546,6.763498e-05
gene_547,2.9643532e-05
gene_548,6.742915e-05
gene_549,0.00012894043
gene_550,0.0008491718
gene_551,3.232847e-05
gene_552,4.2666397e-05
gene_553,0.00016543074
gene_554,6.97477e-05
gene_555,0.00016307321
gene_556,4.194124e-05
gene_557,2.6303782e-05
gene_558,3.489296e-05
gene_559,1.2823235e-05
gene_560,6.547165e-05
gene_561,4.3015043e-05
gene_562,2.1954369e-05
gene_563,5.0607778e-05
gene_564,0.00010189166
gene_565,3.3342752e-05
gene_566,1.2617262e-05
gene_567,1.1500075e-05
gene_568,2.788609e-06
gene_569,5.481059e-05
gene_570,5.002443e-05
gene_571,8.474623e-05
gene_572,3.4411532e-05
gene_573,4.9737184e-05
gene_574,0.00017870744
gene_575,2.7647633e-05
gene_576,1.8037033e-05
gene_577,1.3918434e-06
gene_578,1.9477742e-05
gene_579,9.376513e-06
gene_580,1.6941749e-06
gene_581,0.008357115
gene_582,1.181866e-05
gene_583,0.000104149745
gene_584,3.1244086e-05
gene_585,9.140902e-06
gene_586,9.57547e-07
gene_587,1.4838064e-05
gene_588,6.7852197e-06
gene_589,5.010927e-05
gene_590,2.1893828e-05
gene_591,7.128558e-05
gene_592,6.052702e-05
gene_593,5.632737e-05
gene_594,6.699194e-05
gene_595,3.766525e-06
gene_596,2.4978077e-05
gene_597,4.9559458e-06
gene_598,8.270767e-05
gene_599,3.6190777e-06
gene_600,6.418046e-06
gene_601,4.255681e-05
gene_602,1.912188e-05
gene_603,2.0246975e-05
gene_604,0.00015056915
gene_605,1.7952587e-05
gene_606,0.00023395222
gene_607,7.159406e-05
gene_608,2.3214947e-05
gene_609,5.1089584e-05
gene_610,8.200581e-06
gene_611,3.6871297e-06
gene_612,2.1022537e-05
gene_613,2.7045753e-06
gene_614,2.8428862e-05
gene_615,1.6703169e-05
gene_616,2.6528545e-05
gene_617,3.407571e-06
gene_618,4.8028673e-05
gene_619,3.693075e-05
gene_620,0.00017503835
gene_621,2.2654873e-05
gene_622,0.00018651315
gene_623,3.5289442e-05
gene_624,0.00013032471
gene_625,9.4070245e-05
gene_626,6.247226e-05
gene_627,4.2738284e-05
gene_628,9.202861e-05
gene_629,4.558543e-05
gene_630,0.00019098932
gene_631,0.00011365424
gene_632,1.9222702e-05
gene_633,0.00016304803
gene_634,0.000113865965
gene_635,2.3512628e-05
gene_636,1.1431475e-05
gene_637,4.3609267e-05
gene_638,0.00011508565
gene_639,3.621928e-05
gene_640,0.00012572258
gene_641,1.2859362e-05
gene_642,7.1542774e-05
gene_643,3.32297e-05
gene_644,2.9729847e-05
gene_645,9.127739e-05
gene_646,0.00014248105
gene_647,4.983913e-07
gene_648,0.00010963632
gene_649,8.118438e-05
gene_650,7.238843e-05
gene_651,8.115742e-05
gene_652,6.123446e-05
gene_653,1.965117e-05
gene_654,4.8418646e-05
gene_655,0.0001749736
gene_656,7.3949814e-05
gene_657,7.807654e-05
gene_658,6.7086046e-05
gene_659,0.00012560184
gene_660,7.154327e-05
gene_661,3.7147001e-06
gene_662,7.5372576e-05
gene_663,1.32102095e-05
gene_664,1.3769753e-05
gene_665,1.6649421e-05
gene_666,0.00010741514
gene_667,4.7546484e-05
gene_668,6.422389e-05
gene_669,0.0001716552
gene_670,3.4575864e-05
gene_671,6.560218e-06
gene_672,2.292305e-06
gene_673,8.835066e-05
gene_674,9.85775e-05
gene_675,4.059243e-05
gene_676,8.16626e-05
gene_677,7.633674e-05
gene_678,8.786417e-06
gene_679,5.0015806e-05
gene_680,4.030454e-05
gene_681,3.850831e-05
gene_682,5.21107e-06
gene_683,0.00012844299
gene_684,5.0432594e-05
gene_685,0.00049389293
gene_686,0.00012635588
gene_687,6.656823e-05
gene_688,2.6169319e-05
gene_689,6.124626e-05
gene_690,5.7861307e-05
gene_691,1.179511e-06
gene_692,5.6944074e-05
gene_693,7.193008e-05
gene_694,8.63662e-05
gene_695,9.8496654e-05
gene_696,0.00011082002
gene_697,4.608259e-05
gene_698,2.7054337e-05
gene_699,8.707823e-05
gene_700,4.460053e-07
gene_701,2.5989186e-05
gene_702,0.0014053229
gene_703,0.0088255545
gene_704,0.00014421335
gene_705,5.644426e-05
gene_706,0.9643993
gene_707,2.5316998e-05
gene_708,4.4138887e-05
gene_709,2.6196123e-05
gene_710,2.2518449e-05
gene_711,5.9846985e-05
gene_712,6.443498e-05
gene_713,0.00031524536
gene_714,5.7907368e-05
gene_715,3.260577e-05
gene_716,2.5287065e-05
gene_717,1.5023039e-05
gene_718,3.46566e-05
gene_719,0.00023100176
gene_720,4.0966188e-05
gene_721,1.6677532e-06
gene_722,6.652315e-05
gene_723,0.00010438141
gene_724,0.0001704533
gene_725,0.00017299043
gene_726,9.531213e-06
gene_727,2.8570112e-06
gene_728,7.906725e-06
gene_729,4.2426138e-05
gene_730,4.757021e-08
gene_731,2.5827718e-05
gene_732,0.00013662683
gene_733,6.948713e-05
gene_734,6.031523e-05
gene_735,0.00019886738
gene_736,0.00016921994
gene_737,0.00074049155
gene_738,3.493656e-05
gene_739,1.9474124e-05
gene_740,6.846164e-05
gene_741,2.6446149e-05
gene_742,3.0488927e-05
gene_743,6.388565e-05
gene_744,9.867546e-06
gene_745,1.8629962e-05
gene_746,0.00015224537
gene_747,5.231257e-06
gene_748,6.5574524e-05
gene_749,0.00012740596
gene_750,0.13454238
gene_751,0.00010535816
gene_752,0.00011225604
gene_753,0.039278395
gene_754,1.5927535e-06
gene_755,1.1265258e-05
gene_756,1.5598278e-05
gene_757,7.252245e-05
gene_758,0.00010160368
gene_759,1.1441469e-05
gene_760,6.377025e-05
gene_761,0.00017187107
gene_762,8.297143e-05
gene_763,8.250686e-05
gene_764,1.3742112e-05
gene_765,9.5286705e-05
gene_766,1.7132996e-05
gene_767,6.8511465e-05
gene_768,0.012274482
gene_769,0.00010677225
gene_770,2.5738893e-05
gene_771,5.669387e-05
gene_772,0.0005124544
gene_773,1.6875772e-05
gene_774,0.007272516
gene_775,9.7033015e-05
gene_776,0.00567159
gene_777,4.3959426e-06
gene_778,3.327992e-06
gene_779,1.8117133e-05
gene_780,2.8552147e-05
gene_781,2.4609073e-05
gene_782,3.7048965e-05
gene_783,4.7735724e-05
gene_784,5.0491348e-05
gene_785,6.405093e-05
gene_786,8.438116e-05
gene_787,1.7989729e-05
gene_788,0.000113574126
gene_789,4.280365e-05
gene_790,0.00016518045
gene_791,6.407985e-05
gene_792,8.900184e-05
gene_793,4.0240244e-05
gene_794,3.277183e-05
gene_795,4.076903e-05
gene_796,3.156607e-06
gene_797,6.846468e-05
gene_798,7.207974e-05
gene_799,1.1322055e-05
gene_800,2.2078331e-05
gene_801,3.5457488e-06
gene_802,3.9884406e-05
gene_803,3.5918147e-05
gene_804,2.2142847e-05
gene_805,3.1608397e-05
gene_806,0.0028863386
gene_807,1.2582474e-05
gene_808,2.1753247e-05
gene_809,1.1831053e-05
gene_810,4.103622e-07
gene_811,3.8777544e-05
gene_812,0.00014659343
gene_813,6.8273555e-05
gene_814,5.9970866e-05
gene_815,3.3693177e-06
gene_816,6.886967e-05
gene_817,8.197021e-05
gene_818,2.3109205e-06
gene_819,0.00012083484
gene_820,0.00019817152
gene_821,1.9051391e-05
gene_822,9.660415e-05
gene_823,0.00012347652
gene_824,5.050455e-06
gene_825,0.0031973377
gene_826,4.4109533e-05
gene_827,3.3862583e-05
gene_828,2.8741242e-05
gene_829,4.1963616e-05
gene_830,0.00015262602
gene_831,2.2810877e-05
gene_832,6.0200466e-05
gene_833,5.4315366e-05
gene_834,0.00010630673
gene_835,1.2096018e-05
gene_836,3.5240973e-06
gene_837,3.850886e-05
gene_838,0.00018456348
gene_839,0.00010887785
gene_840,3.0693664e-06
gene_841,5.9933045e-06
gene_842,1.8085546e-05
gene_843,1.0014244e-05
gene_844,2.7007876e-05
gene_845,0.0023255846
gene_846,2.3240029e-05
gene_847,1.8118197e-05
gene_848,0.000112388654
gene_849,2.5705418e-05
gene_850,5.0475024e-05
gene_851,0.000103174374
gene_852,5.2907897e-05
gene_853,1.331913e-05
gene_854,8.525072e-06
gene_855,1.4803118e-06
gene_856,1.7841769e-05
gene_857,2.3854242e-05
gene_858,3.811469e-05
gene_859,2.2215425e-05
gene_860,1.5283722e-06
gene_861,0.035001185
gene_862,2.8146478e-05
gene_863,0.003296904
gene_864,6.0718576e-06
gene_865,3.2750177e-07
gene_866,0.00054961425
gene_867,1.7982587e-05
gene_868,8.5613414e-05
gene_869,1.3879966e-05
gene_870,3.7251135e-05
gene_871,2.588573e-05
gene_872,2.1497275e-05
gene_873,6.5149055e-05
gene_874,7.065639e-06
gene_875,7.914441e-06
gene_876,0.00018067624
gene_877,5.971866e-06
gene_878,2.835066e-05
gene_879,1.77186e-05
gene_880,4.9014932e-05
gene_881,1.8174595e-05
gene_882,7.2804796e-05
gene_883,7.6086963e-06
gene_884,1.9977586e-05
gene_885,1.322577e-05
gene_886,3.0508472e-05
gene_887,5.6427718e-05
gene_888,0.0062020044
gene_889,9.601492e-06
gene_890,7.096261e-05
gene_891,2.7501608e-05
gene_892,1.2022036e-05
gene_893,1.6157372e-05
gene_894,4.041171e-05
gene_895,0.0031407455
gene_896,3.8375656e-06
gene_897,9.221427e-05
gene_898,0.000106594685
gene_899,4.5660694e-05
gene_900,0.00013049191
gene_901,0.00020544862
gene_902,5.4592187e-05
gene_903,0.00016738026
gene_904,1.3731355e-05
gene_905,0.018060567
gene_906,0.00011412231
gene_907,3.161814e-05
gene_908,8.589159e-05
gene_909,4.008627e-06
gene_910,4.942756e-05
gene_911,7.3665105e-06
gene_912,3.6199533e-05
gene_913,8.113784e-06
gene_914,2.6640137e-06
gene_915,1.6115759e-05
gene_916,1.34765e-05
gene_917,0.0001511645
gene_918,3.5812336e-06
gene_919,7.637459e-05
gene_920,2.0132033e-05
gene_921,1.3421548e-05
gene_922,7.6638826e-05
gene_923,8.601039e-05
gene_924,1.8555287e-05
gene_925,9.69882e-05
gene_926,5.3655807e-05
gene_927,9.9409146e-05
gene_928,6.2844592e-06
gene_929,0.00020088923
gene_930,3.502214e-05
gene_931,6.732372e-05
gene_932,2.0748057e-05
gene_933,1.6974176e-05
gene_934,5.4458713e-05
gene_935,6.6483364e-05
gene_936,6.1437066e-05
gene_937,3.4810713e-05
gene_938,0.00047524102
gene_939,1.8583978e-05
gene_940,7.825989e-05
gene_941,0.00018038333
gene_942,3.5073426e-05
gene_943,0.00012427341
gene_944,0.00020378546
gene_945,5.932236e-05
gene_946,0.00033321494
gene_947,0.054406174
gene_948,3.9479237e-05
gene_949,6.9610014e-06
gene_950,0.00010143659
gene_951,7.7997574e-05
gene_952,0.020109065
gene_953,6.2036816e-05
gene_954,5.8745383e-05
gene_955,4.7622627e-05
gene_956,1.7001836e-05
gene_957,5.49622e-05
gene_958,0.00011572064
gene_959,5.086822e-07
gene_960,0.00017883936
gene_961,3.5961617e-05
gene_962,7.4061536e-06
gene_963,0.000252349
gene_964,8.1835606e-05
gene_965,0.039276194
gene_966,5.8697886e-05
gene_967,1.6763683e-05
gene_968,6.007847e-05
gene_969,5.021479e-05
gene_970,0.0030637211
gene_971,0.00030132593
gene_972,5.7450325e-06
gene_973,1.4512872e-05
gene_974,0.00010572956
gene_975,5.0250113e-05
gene_976,0.00031528718
gene_977,2.3262377e-05
gene_978,6.519022e-05
gene_979,0.0045819334
gene_980,3.0582174e-05
gene_981,8.223252e-05
gene_982,1.4956662e-05
gene_983,1.6630618e-05
gene_984,2.0122048e-05
gene_985,3.4262754e-05
gene_986,3.5081874e-05
gene_987,1.08550485e-05
gene_988,1.1020638e-05
gene_989,0.00013934489
gene_990,0.00015021788
gene_991,4.5252193e-05
gene_992,1.819597e-06
gene_993,3.9287814e-05
gene_994,0.00012747193
gene_995,0.00014058822
gene_996,0.000294186
gene_997,1.0579161e-05
gene_998,0.0011742016
gene_999,6.788259e-05
gene_1000,5.8802154e-05
gene_1001,4.5692846e-05
gene_1002,5.382073e-05
gene_1003,8.628622e-06
gene_1004,2.2788474e-05
gene_1005,0.0001759725
gene_1006,9.623178e-05
gene_1007,2.7823868e-05
gene_1008,2.1404634e-05
gene_1009,3.3767705e-05
gene_1010,0.000113197886
gene_1011,0.00012528611
gene_1012,2.0705274e-05
gene_1013,6.092492e-05
gene_1014,5.0902985e-05
gene_1015,0.00010792539
gene_1016,0.065531164
gene_1017,3.848652e-05
gene_1018,0.017829483
gene_1019,6.898213e-05
gene_1020,8.764e-07
gene_1021,2.8559996e-05
gene_1022,2.440473e-05
gene_1023,0.00012417368
gene_1024,6.875371e-05
gene_1025,1.8244893e-05
gene_1026,3.1038908e-06
gene_1027,0.00012452822
gene_1028,0.00010947591
gene_1029,0.0072215274
gene_1030,1.2230854e-05
gene_1031,5.9477115e-06
gene_1032,2.0353127e-06
gene_1033,1.8525723e-05
gene_1034,0.0032097327
gene_1035,9.087065e-05
gene_1036,0.0001378976
gene_1037,4.2693253e-05
gene_1038,2.7129132e-05
gene_1039,1.0956297e-05
gene_1040,1.9762616e-05
gene_1041,6.3545885e-06
gene_1042,0.00019573788
gene_1043,0.0003357312
gene_1044,0.00020918928
gene_1045,2.3005041e-05
gene_1046,2.852169e-05
gene_1047,1.9689232e-05
gene_1048,1.3858282e-05
gene_1049,0.00023352349
gene_1050,6.150399e-05
gene_1051,7.637819e-05
gene_1052,0.00024163903
gene_1053,0.00015470659
gene_1054,2.8582126e-06
gene_1055,0.000101354155
gene_1056,0.00020211522
gene_1057,1.9854268e-05
gene_1058,0.00017606054
gene_1059,2.3830527e-05
