feature,weight
gene_590,0.043551374
gene_591,0.0354336
gene_592,0.019661989
gene_593,0.005152249
gene_594,0.032900527
gene_595,0.0063980836
gene_596,0.0041336245
gene_597,0.01972551
gene_598,0.0024750044
gene_599,0.017370485
gene_600,0.0019536237
gene_601,0.010103012
gene_602,0.0032777688
gene_603,0.007465281
gene_604,0.0018386766
gene_605,0.012768038
gene_606,0.023755427
gene_607,0.0041519045
gene_608,0.0108751245
gene_609,0.024345083
gene_610,0.010388102
gene_611,0.00064227456
gene_612,0.014419585
gene_613,0.00215333
gene_614,0.0032324775
gene_615,0.021001773
gene_616,0.0007219649
gene_617,0.0064673945
gene_618,0.012500894
gene_619,0.02156749
gene_620,0.01049213
gene_621,0.013855736
gene_622,0.0016311625
gene_623,0.01562674
gene_624,0.005183117
gene_625,0.01730943
gene_626,0.018346045
gene_627,0.012007789
gene_628,1.0317022
gene_629,0.039388943
gene_630,0.015330231
gene_631,0.0025152443
gene_632,0.009285886
gene_633,0.0047019823
gene_634,0.0027999163
gene_635,0.120128445
gene_636,0.0033554211
gene_637,0.018904569
gene_638,0.024093451
gene_639,0.006418423
gene_640,0.009456605
gene_641,0.011770319
gene_642,0.012454533
gene_643,0.01127694
gene_644,0.011927943
gene_645,0.009497939
gene_646,0.016210586
gene_647,0.0020847241
gene_648,0.03097201
gene_649,0.0038179643
gene_650,0.014074303
gene_651,0.0060799825
gene_652,0.053685058
gene_653,0.005171953
gene_654,0.11691413
gene_655,0.003112126
gene_656,0.019932747
gene_657,0.008717225
gene_658,0.0019187497
gene_659,0.0015826959
gene_660,0.014101965
gene_661,0.06648223
gene_662,0.006823359
gene_663,0.0159838
gene_664,0.009436402
gene_665,0.006172016
gene_666,0.0082455035
gene_667,0.025822183
gene_668,0.050329644
gene_669,0.023339022
gene_670,0.014884641
gene_671,0.037083063
gene_672,0.029785734
gene_673,0.023821447
gene_674,0.020962069
gene_675,0.010197152
gene_676,0.014411152
gene_677,0.014735595
gene_678,0.016392825
gene_679,0.0071764053
gene_680,0.021199616
gene_681,0.007321377
gene_682,0.00084413786
gene_683,0.013707304
gene_684,0.0260173
gene_685,0.097397745
gene_686,0.0381189
gene_687,0.01901166
gene_688,0.01311612
gene_689,0.01117507
gene_690,0.009605644
gene_691,0.038329434
gene_692,0.015355212
gene_693,0.008849372
gene_694,0.0041181943
gene_695,0.0011004113
gene_696,0.0030509604
gene_697,0.055256747
gene_698,0.00067572243
gene_699,0.04181252
gene_700,0.01016017
gene_701,0.018915344
gene_702,0.026467802
gene_703,0.014397925
